HR,HR_std,SDNN,LF,HF,LF/HF
78.72820266130239,6.548241950880702,72.92861514806904,37.928626808280484,62.071373191719516,0.6110486180341224
77.28489155712725,5.131585329641076,52.825611550062675,88.91341038430237,11.086589615697633,8.019906343282413
73.28697118121434,7.005397725222149,84.55723040447347,69.28541819065578,30.714581809344228,2.2557825667539197
63.08020915746794,3.6474016300532286,53.15304986242482,38.638547501557746,61.361452498442254,0.6296876284429322
63.808594791693935,3.745617613481931,54.1422728954531,53.793532614555026,46.20646738544498,1.164199205401709
64.76557797712748,2.5170705468938945,35.0125926446584,43.04495038351061,56.955049616489376,0.7557705712374346
66.51923071369546,4.736267055850062,56.906772480135835,78.26420469448752,21.735795305512468,3.600705821637856
67.12091636973801,3.771510470813144,45.77270685289098,80.77163131593343,19.228368684066563,4.200649188865627
69.8139808696347,6.178731423843327,71.3743596621345,74.80273210922104,25.19726789077896,2.9686842412226526
66.32157614453814,6.847650394569631,84.62686876585884,70.39123000980427,29.60876999019572,2.377377717247719
70.61381896914504,7.1303140609209965,77.1759962477347,92.12221791423755,7.8777820857624405,11.693928178177277
72.12047285470895,3.762180569227081,42.82856551222933,63.92006715188243,36.07993284811757,1.771623783806942
69.53827693603519,4.04574817674952,46.763815541157115,65.17325194516398,34.82674805483601,1.8713562300604776
67.74193292581552,3.6218961822887716,47.53928556327106,85.609812253455,14.390187746544989,5.949179660564853
71.39885003572952,5.43583990698491,60.44502723237532,68.8204889511889,31.179511048811094,2.2072343868206077
63.03361095993389,5.4713716390160805,74.52966501831291,52.3436995443062,47.6563004556938,1.098358434116603
67.51093478041953,4.2124842139767535,50.42991027230708,64.40847191464671,35.59152808535329,1.809657392629687
68.2989176299148,3.8027748726576696,46.20508157437489,64.01594781768166,35.984052182318344,1.7790088646308009
70.88094326362625,8.256336578189925,92.289528688903,79.56434036947608,20.43565963052391,3.8934070055969254
70.55385902822755,7.202214813831964,83.318246157983,65.26553302864883,34.734466971351175,1.8789847295621247
68.9866175771547,8.346294536605324,104.89687899971379,76.97428380973138,23.02571619026863,3.3429702326593884
69.10497951710761,7.323031147423798,86.61739549659976,32.31104741661329,67.68895258338672,0.47734595060854246
70.30363623401759,4.84226356110365,57.12663479756843,86.28751073989193,13.712489260108066,6.292621937791907
70.49174375838352,5.427495416867114,58.91494463800768,56.28265063657624,43.71734936342377,1.2874213889020742
69.17725325312651,4.03866165706078,49.85813924474164,66.67731147372247,33.32268852627754,2.0009583386749306
70.8270961305528,3.5543791087166343,41.05618940661668,66.2796848634761,33.720315136523894,1.9655713357104956
70.42317658221982,6.992905816174932,73.83662541471324,57.556843647810446,42.443156352189554,1.3560924444499096
82.04098119068088,7.831756546770187,112.80708743317186,76.71794201860915,23.28205798139086,3.295152949104805
81.09438752521558,8.418554856277481,72.99907082977828,79.39877028465297,20.601229715347024,3.8540791681723894
80.6221283621519,6.657754861001972,59.76661280122897,78.2842712307045,21.715728769295488,3.604957128650131
79.75880410643578,7.829516425888676,77.90838359170523,40.242602270109366,59.75739772989064,0.67343297731956
79.60257261556116,7.412177488047222,70.76043151593217,68.98215140277868,31.017848597221306,2.223950226159733
75.06425290316245,5.870243430229948,58.07259841690375,46.49568579955084,53.50431420044915,0.8690081630681012
75.34919993495996,5.76212919334795,59.31556079022807,53.14007727922688,46.85992272077311,1.1340197378445476
74.88616721122314,5.126394710313142,53.612284720867464,64.08426244752228,35.915737552477744,1.7842947636502384
73.27675380792324,7.106615741865221,95.07245401907439,40.42761331254529,59.572386687454724,0.6786300761231527
73.23813727108319,6.050619198734177,82.51375059054726,69.24287296294077,30.757127037059234,2.2512789598166982
74.27785602618718,4.751191411670054,53.74874330232354,45.6123092234516,54.38769077654841,0.838651330332254
72.99742062800652,5.602708568880203,72.2488869176485,36.47159143974463,63.52840856025537,0.574098930955465
72.57344876627381,6.235837088516727,79.15499197682217,65.04047341445629,34.95952658554372,1.8604506344016536
72.76536891103882,4.913938540761332,53.66587578504821,57.955265985459484,42.04473401454052,1.3784191372317054
72.14621124366154,9.6992681177275,162.42151144241785,40.99823813902089,59.00176186097911,0.6948646421037664
72.38910866398246,5.654599227847044,65.4426818483562,69.81857883440709,30.181421165592912,2.3132965956553724
76.19455289857004,8.64459574525929,97.90358526622576,63.50467478605551,36.49532521394449,1.7400769663998232
72.09145172626926,5.205073132172757,57.8572965026324,64.77656862710313,35.22343137289686,1.8390192579859306
75.0082714970543,6.856178732044548,78.20579100021699,65.30439978993353,34.69560021006647,1.8822098304841064
72.46473289838893,6.930810918687405,74.70852979618917,51.354146671890966,48.645853328109034,1.0556736732628553
67.2869693544686,3.7762423968056615,47.36859364288448,48.851059278151574,51.148940721848426,0.9550747012300235
72.12809668815287,4.057649944974677,46.32137574895077,62.32727060789059,37.67272939210941,1.654440005107384
72.08891188374726,5.564650261089187,64.14407954570054,60.490750868171155,39.50924913182884,1.5310529103282684
73.60620860064617,6.159286223424786,66.58017521605636,68.050745730112,31.949254269887998,2.12996350885878
74.69709879659173,5.556233613868404,59.26554331153783,53.39298725363449,46.60701274636551,1.145599859493208
73.86805124399488,6.809568614257404,94.50043179369818,37.750239323888984,62.249760676111016,0.6064318788357371
71.82708057469111,4.130844397079532,48.480208707266,58.96055165898096,41.039448341019046,1.436679927299357
74.40484847775845,4.666289025969144,49.775298840043135,49.08567733270858,50.91432266729143,0.964083871909041
72.29238697865607,5.652584114354276,61.842452405537514,81.94288902673345,18.057110973266536,4.53798446207976
71.41191580794238,5.908129888997005,67.09101697895566,72.17783656157509,27.822163438424905,2.594256795353701
72.2180611989519,8.157418595835798,86.84728035399051,42.40303371403715,57.59696628596285,0.7362025545496714
71.35311378180079,6.56696117024204,75.51477106122738,52.286779961416556,47.71322003858344,1.095855193154742
70.5638816552463,6.737085622235995,72.32502821995298,40.10053081774483,59.89946918225517,0.6694638761444041
71.46920810742779,5.774550002711717,66.73818099432746,64.25351750458273,35.74648249541726,1.7974780459257804
70.00124398131821,6.552336078466227,79.77725555947455,52.675798817282384,47.32420118271761,1.113083739414901
67.24697262833439,8.521708337434198,115.37591754259743,26.412214416680214,73.58778558331979,0.3589211743132966
67.22238422749733,5.409260789691069,68.7079209016934,74.30706822963509,25.6929317703649,2.892121027439282
69.26124829424103,10.197940978895497,138.47101102946561,29.455010419448783,70.54498958055122,0.4175351161660577
67.31244352212713,8.111870291231261,94.23452117105349,13.371957409747973,86.62804259025204,0.1543606089889035
66.07926995271166,4.3227618601904645,56.522143198535254,67.01011847815806,32.989881521841944,2.031232468470431
73.175124113801,6.018077067581145,65.62967340076843,73.82873977444514,26.171260225554853,2.8209852769090302
70.85120944749619,7.06754048921484,80.09775267983701,48.348751350064,51.651248649936,0.9360616173627373
68.69285934749051,10.24398397371179,129.29871358073362,17.498483214872977,82.50151678512702,0.21209892734999414
68.4316948685882,8.273885963404902,102.64070979355134,22.52036634650196,77.47963365349804,0.29066175567139135
68.13793719154621,6.070537566335273,73.67561084203088,46.30765647365689,53.692343526343116,0.8624629403806322
72.12909720682164,6.608462089995853,74.67549114752485,70.26566164496735,29.734338355032648,2.363115022301299
71.04579715676232,7.300635114262332,80.63354577987981,83.57433525922121,16.425664740778785,5.0880336703657045
68.41755822447847,5.574688191569548,68.88134661541791,64.20127840379092,35.79872159620909,1.793395840442233
68.89872843904362,6.966318806315759,76.00875279261807,56.35336219591734,43.64663780408265,1.2911272215026404
66.24169097198255,5.193343082455145,61.57638988246335,52.37661749771167,47.623382502288344,1.0998088490500424
67.76350045964796,6.619930557025848,80.59668683300515,32.52502593734423,67.47497406265576,0.4820309513145158
68.14165937382042,7.783018409941353,91.72421565997172,54.49680068298704,45.50319931701296,1.197647670954238
69.939882291937,6.076250620922003,72.80034219244101,70.39875895411906,29.601241045880936,2.3782367382841594
72.10961497468521,7.954307401743682,79.8699512956408,29.88280895795698,70.11719104204302,0.42618377196597806
70.79537788385375,6.87517245499117,78.88312486315698,64.00954355291982,35.990456447080184,1.7785143583004697
72.67411650224622,10.005337998864155,117.86796281295675,60.53026275166511,39.46973724833489,1.5335866659264041
68.18733229643671,6.724422964223645,79.66574381307807,58.2629277339408,41.7370722660592,1.3959514784011458
72.44644998523232,9.002324032672345,106.7520690447269,70.20864696684167,29.791353033158316,2.3566786942740796
67.62818155980251,7.404213787074114,89.1313201437993,65.7746587033779,34.225341296622105,1.92181162295289
70.3104508566825,9.691871514718793,149.23058175420974,70.47324468803599,29.526755311964013,2.386758854586395
